name,pref,address,companies,lines,exclude
美深,北海道,中川郡美深町字開運町,JR北海道,JR宗谷本線,北海道
初野,北海道,中川郡美深町字富岡,JR北海道,JR宗谷本線,北海道
恩根内,北海道,中川郡美深町字恩根内,JR北海道,JR宗谷本線,北海道
天塩川温泉,北海道,中川郡音威子府村字咲来,JR北海道,JR宗谷本線,北海道
咲来,北海道,中川郡音威子府村字咲来,JR北海道,JR宗谷本線,北海道
音威子府,北海道,中川郡音威子府村字音威子府,JR北海道,JR宗谷本線,北海道
筬島,北海道,中川郡音威子府村字物満内,JR北海道,JR宗谷本線,北海道
佐久,北海道,中川郡中川町字佐久,JR北海道,JR宗谷本線,北海道
天塩中川,北海道,中川郡中川町字中川,JR北海道,JR宗谷本線,北海道
歌内,北海道,中川郡中川町字歌内,JR北海道,JR宗谷本線,北海道
問寒別,北海道,天塩郡幌延町字問寒別,JR北海道,JR宗谷本線,北海道
糠南,北海道,天塩郡幌延町字糠南,JR北海道,JR宗谷本線,北海道
雄信内,北海道,天塩郡幌延町字雄興,JR北海道,JR宗谷本線,北海道
南幌延,北海道,天塩郡幌延町字南幌延,JR北海道,JR宗谷本線,北海道
幌延,北海道,天塩郡幌延町１条南１丁目,JR北海道,JR宗谷本線,北海道
下沼,北海道,天塩郡幌延町字下沼,JR北海道,JR宗谷本線,北海道
豊富,北海道,天塩郡豊富町字上サロベツ,JR北海道,JR宗谷本線,北海道
兜沼,北海道,天塩郡豊富町字兜沼,JR北海道,JR宗谷本線,北海道
勇知,北海道,稚内市字抜海村上勇知,JR北海道,JR宗谷本線,北海道
抜海,北海道,稚内市字抜海村クトネベツ,JR北海道,JR宗谷本線,北海道
南稚内,北海道,稚内市大黒１丁目,JR北海道,JR宗谷本線,北海道
稚内,北海道,稚内市中央３丁目,JR北海道,JR宗谷本線,北海道
南永山,北海道,旭川市永山十条３丁目,JR北海道,JR石北本線,北海道
東旭川,北海道,旭川市東旭川北三条５丁目,JR北海道,JR石北本線,北海道
桜岡,北海道,旭川市東旭川町桜岡,JR北海道,JR石北本線,北海道
当麻,北海道,上川郡当麻町市街,JR北海道,JR石北本線,北海道
伊香牛,北海道,上川郡当麻町伊香牛,JR北海道,JR石北本線,北海道
愛別,北海道,上川郡愛別町字愛別,JR北海道,JR石北本線,北海道
中愛別,北海道,上川郡愛別町字中央,JR北海道,JR石北本線,北海道
愛山,北海道,上川郡愛別町字愛山,JR北海道,JR石北本線,北海道
安足間,北海道,上川郡愛別町字愛山,JR北海道,JR石北本線,北海道
上川,北海道,上川郡上川町中央町,JR北海道,JR石北本線,北海道
白滝,北海道,紋別郡遠軽町白滝,JR北海道,JR石北本線,北海道
丸瀬布,北海道,紋別郡遠軽町丸瀬布中町,JR北海道,JR石北本線,北海道
瀬戸瀬,北海道,紋別郡遠軽町字瀬戸瀬西町,JR北海道,JR石北本線,北海道
遠軽,北海道,紋別郡遠軽町岩見通南１丁目,JR北海道,JR石北本線,北海道
安国,北海道,紋別郡遠軽町生田原安国,JR北海道,JR石北本線,北海道
生田原,北海道,紋別郡遠軽町生田原,JR北海道,JR石北本線,北海道
西留辺蘂,北海道,北見市留辺蘂町旭西３３４番地の１,JR北海道,JR石北本線,北海道
留辺蘂,北海道,北見市留辺蘂町東町,JR北海道,JR石北本線,北海道
相内,北海道,北見市相内町,JR北海道,JR石北本線,北海道
東相内,北海道,北見市東相内町,JR北海道,JR石北本線,北海道
西北見,北海道,北見市緑町６丁目,JR北海道,JR石北本線,北海道
北見,北海道,北見市大通西１丁目,JR北海道,JR石北本線,北海道
柏陽,北海道,北見市並木町,JR北海道,JR石北本線,北海道
愛し野,北海道,北見市端野町三区,JR北海道,JR石北本線,北海道
端野,北海道,北見市端野町端野,JR北海道,JR石北本線,北海道
緋牛内,北海道,北見市端野町緋牛内,JR北海道,JR石北本線,北海道
美幌,北海道,網走郡美幌町字新町３丁目,JR北海道,JR石北本線,北海道
西女満別,北海道,網走郡大空町女満別本郷,JR北海道,JR石北本線,北海道
女満別,北海道,網走郡大空町女満別本通１丁目,JR北海道,JR石北本線,北海道
呼人,北海道,網走市呼人,JR北海道,JR石北本線,北海道
網走,北海道,網走市新町２丁目,JR北海道,JR石北本線・JR釧網本線,北海道
桂台,北海道,網走市台町１丁目,JR北海道,JR釧網本線,北海道
鱒浦,北海道,網走市字鱒浦,JR北海道,JR釧網本線,北海道
藻琴,北海道,網走市字藻琴,JR北海道,JR釧網本線,北海道
北浜,北海道,網走市字北浜,JR北海道,JR釧網本線,北海道|大阪府
原生花園,北海道,斜里郡小清水町浜小清水,JR北海道,JR釧網本線,北海道
浜小清水,北海道,斜里郡小清水町字浜小清水,JR北海道,JR釧網本線,北海道
止別,北海道,斜里郡小清水町字止別,JR北海道,JR釧網本線,北海道
知床斜里,北海道,斜里郡斜里町港町,JR北海道,JR釧網本線,北海道
中斜里,北海道,斜里郡斜里町字中斜里,JR北海道,JR釧網本線,北海道
清里町,北海道,斜里郡清里町水元町,JR北海道,JR釧網本線,北海道
札弦,北海道,斜里郡清里町札弦町,JR北海道,JR釧網本線,北海道
緑,北海道,斜里郡清里町緑町,JR北海道,JR釧網本線,北海道
川湯温泉,北海道,川上郡弟子屈町字川湯駅前,JR北海道,JR釧網本線,北海道
美留和,北海道,川上郡弟子屈町字美留和,JR北海道,JR釧網本線,北海道
摩周,北海道,川上郡弟子屈町字朝日１丁目,JR北海道,JR釧網本線,北海道
磯分内,北海道,川上郡標茶町字熊牛原野,JR北海道,JR釧網本線,北海道
標茶,北海道,川上郡標茶町字標茶,JR北海道,JR釧網本線,北海道
茅沼,北海道,川上郡標茶町シラルトロエトロ,JR北海道,JR釧網本線,北海道
塘路,北海道,川上郡標茶町字塘路,JR北海道,JR釧網本線,北海道
細岡,北海道,釧路郡釧路町字鳥通牛原野,JR北海道,JR釧網本線,北海道
釧路湿原,北海道,釧路郡釧路町鳥通原野,JR北海道,JR釧網本線,北海道
遠矢,北海道,釧路郡釧路町字遠矢,JR北海道,JR釧網本線,北海道
中小国,青森県,東津軽郡外ヶ浜町蟹田小国,JR北海道・JR東日本,JR海峡線・JR津軽線,青森県
津軽今別,青森県,東津軽郡今別町大字大川平,JR北海道・JR東日本,JR海峡線・JR津軽線,青森県
木古内,北海道,上磯郡木古内町本町,JR北海道・道南いさりび鉄道,JR海峡線・道南いさりび鉄道線,北海道
札苅,北海道,上磯郡木古内町字札苅,道南いさりび鉄道,道南いさりび鉄道線,北海道
泉沢,北海道,上磯郡木古内町字泉沢,道南いさりび鉄道,道南いさりび鉄道線,北海道
釜谷,北海道,上磯郡木古内町字釜谷,道南いさりび鉄道,道南いさりび鉄道線,北海道
渡島当別,北海道,北斗市当別,道南いさりび鉄道,道南いさりび鉄道線,北海道
茂辺地,北海道,北斗市茂辺地,道南いさりび鉄道,道南いさりび鉄道線,北海道
上磯,北海道,北斗市飯生,道南いさりび鉄道,道南いさりび鉄道線,北海道
清川口,北海道,北斗市会所町,道南いさりび鉄道,道南いさりび鉄道線,北海道
久根別,北海道,北斗市久根別,道南いさりび鉄道,道南いさりび鉄道線,北海道
東久根別,北海道,北斗市久根別,道南いさりび鉄道,道南いさりび鉄道線,北海道
七重浜,北海道,北斗市七重浜２丁目,道南いさりび鉄道,道南いさりび鉄道線,北海道
新庄,山形県,新庄市多門町,JR東日本,JR奥羽本線(新庄～青森)・山形線・奥の細道最上川ライン・奥の細道湯けむりライン,山形県
泉田,山形県,新庄市大字泉田,JR東日本,JR奥羽本線(新庄～青森),山形県
羽前豊里,山形県,最上郡鮭川村大字石名坂,JR東日本,JR奥羽本線(新庄～青森),山形県
真室川,山形県,最上郡真室川町大字新町,JR東日本,JR奥羽本線(新庄～青森),山形県
釜淵,山形県,最上郡真室川町大字釜淵,JR東日本,JR奥羽本線(新庄～青森),山形県
大滝,山形県,最上郡真室川町大字大滝,JR東日本,JR奥羽本線(新庄～青森),山形県
及位,山形県,最上郡真室川町大字及位,JR東日本,JR奥羽本線(新庄～青森),山形県
院内,秋田県,湯沢市上院内,JR東日本,JR奥羽本線(新庄～青森),秋田県
横堀,秋田県,湯沢市小野,JR東日本,JR奥羽本線(新庄～青森),秋田県
三関,秋田県,湯沢市上関,JR東日本,JR奥羽本線(新庄～青森),秋田県
上湯沢,秋田県,湯沢市関口,JR東日本,JR奥羽本線(新庄～青森),秋田県
湯沢,秋田県,湯沢市表町,JR東日本,JR奥羽本線(新庄～青森),秋田県
下湯沢,秋田県,湯沢市成沢,JR東日本,JR奥羽本線(新庄～青森),秋田県
十文字,秋田県,横手市十文字町字大道東,JR東日本,JR奥羽本線(新庄～青森),秋田県
醍醐,秋田県,横手市平鹿町醍醐,JR東日本,JR奥羽本線(新庄～青森),京都府|秋田県
柳田,秋田県,横手市柳田,JR東日本,JR奥羽本線(新庄～青森),秋田県
横手,秋田県,横手市駅前町,JR東日本,JR奥羽本線(新庄～青森)・JR北上線,秋田県
後三年,秋田県,仙北郡美郷町飯詰,JR東日本,JR奥羽本線(新庄～青森),秋田県
飯詰,秋田県,仙北郡美郷町上深井,JR東日本,JR奥羽本線(新庄～青森),秋田県
大曲,秋田県,大仙市大曲通町,JR東日本,JR奥羽本線(新庄～青森)・JR田沢湖線,秋田県
神宮寺,秋田県,大仙市神宮寺,JR東日本,JR奥羽本線(新庄～青森),秋田県
刈和野,秋田県,大仙市刈和野,JR東日本,JR奥羽本線(新庄～青森),秋田県
峰吉川,秋田県,大仙市協和峰吉川,JR東日本,JR奥羽本線(新庄～青森),秋田県
羽後境,秋田県,大仙市協和境,JR東日本,JR奥羽本線(新庄～青森),秋田県
大張野,秋田県,秋田市河辺神内,JR東日本,JR奥羽本線(新庄～青森),秋田県
和田,秋田県,秋田市河辺和田,JR東日本,JR奥羽本線(新庄～青森),秋田県
四ツ小屋,秋田県,秋田市四ツ小屋,JR東日本,JR奥羽本線(新庄～青森),秋田県
泉外旭川,秋田県,秋田市泉菅野二丁目18番,JR東日本,JR奥羽本線(新庄～青森),秋田県
土崎,秋田県,秋田市土崎港中央６丁目,JR東日本,JR奥羽本線(新庄～青森),秋田県
上飯島,秋田県,秋田市飯島,JR東日本,JR奥羽本線(新庄～青森),秋田県
追分,秋田県,秋田市金足追分,JR東日本,JR奥羽本線(新庄～青森)・JR男鹿線,三重県|北海道|滋賀県|秋田県
大久保,秋田県,潟上市昭和大久保,JR東日本,JR奥羽本線(新庄～青森),京都府|兵庫県|東京都|秋田県
羽後飯塚,秋田県,潟上市飯田川飯塚,JR東日本,JR奥羽本線(新庄～青森),秋田県
井川さくら,秋田県,南秋田郡井川町浜井川,JR東日本,JR奥羽本線(新庄～青森),秋田県
八郎潟,秋田県,南秋田郡八郎潟町字中田,JR東日本,JR奥羽本線(新庄～青森),秋田県
鯉川,秋田県,山本郡三種町鯉川,JR東日本,JR奥羽本線(新庄～青森),秋田県
鹿渡,秋田県,山本郡三種町鹿渡,JR東日本,JR奥羽本線(新庄～青森),秋田県
森岳,秋田県,山本郡三種町森岳,JR東日本,JR奥羽本線(新庄～青森),秋田県
北金岡,秋田県,山本郡三種町志戸橋,JR東日本,JR奥羽本線(新庄～青森),秋田県
東能代,秋田県,能代市鰄渕,JR東日本,JR奥羽本線(新庄～青森)・JR五能線,秋田県
鶴形,秋田県,能代市字鶴形,JR東日本,JR奥羽本線(新庄～青森),秋田県
富根,秋田県,能代市二ツ井町飛根,JR東日本,JR奥羽本線(新庄～青森),秋田県
二ツ井,秋田県,能代市二ツ井町太田面,JR東日本,JR奥羽本線(新庄～青森),秋田県
前山,秋田県,北秋田市前山,JR東日本,JR奥羽本線(新庄～青森),秋田県
鷹ノ巣,秋田県,北秋田市松葉町,JR東日本・秋田内陸縦貫鉄道,JR奥羽本線(新庄～青森)・秋田内陸線,秋田県
糠沢,秋田県,北秋田市綴子,JR東日本,JR奥羽本線(新庄～青森),秋田県
早口,秋田県,大館市早口,JR東日本,JR奥羽本線(新庄～青森),秋田県
下川沿,秋田県,大館市川口,JR東日本,JR奥羽本線(新庄～青森),秋田県
大館,秋田県,大館市御成町１丁目,JR東日本,JR奥羽本線(新庄～青森)・十和田八幡平四季彩ライン,秋田県
白沢,秋田県,大館市白沢,JR東日本,JR奥羽本線(新庄～青森),愛知県|秋田県|鹿児島県
陣場,秋田県,大館市大字長走,JR東日本,JR奥羽本線(新庄～青森),秋田県
津軽湯の沢,青森県,平川市碇ケ関,JR東日本,JR奥羽本線(新庄～青森),青森県
碇ケ関,青森県,青森県平川市碇ヶ関高田13,JR東日本,JR奥羽本線(新庄～青森),青森県
長峰,青森県,南津軽郡大鰐町大字長峰,JR東日本,JR奥羽本線(新庄～青森),青森県
大鰐温泉,青森県,南津軽郡大鰐町大字大鰐字前田,JR東日本・弘南鉄道,JR奥羽本線(新庄～青森)・弘南鉄道大鰐線,青森県
石川,青森県,青森県弘前市大字石川字野崎25-2,JR東日本,JR奥羽本線(新庄～青森),青森県
弘前,青森県,弘前市表町,JR東日本・弘南鉄道,JR奥羽本線(新庄～青森)・弘南鉄道弘南線,青森県
撫牛子,青森県,弘前市大字撫牛子,JR東日本,JR奥羽本線(新庄～青森),青森県
川部,青森県,南津軽郡田舎館村大字川部,JR東日本,JR奥羽本線(新庄～青森)・JR五能線,青森県
北常盤,青森県,南津軽郡藤崎町常盤,JR東日本,JR奥羽本線(新庄～青森),青森県
浪岡,青森県,青森市浪岡浪岡,JR東日本,JR奥羽本線(新庄～青森),青森県
